"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72551304901","2020-01-01","40.89306","-97.99722","548.3","AURORA MUNICIPAL AIRPORT, NE US","  30.4","24","  24.1","24","9999.9"," 0","937.0","19"," 10.0","24"," 10.6","24"," 14.0"," 18.1","  40.3"," ","  24.3"," "," 0.00","G","999.9","000000"
"72551304901","2020-01-02","40.89306","-97.99722","548.3","AURORA MUNICIPAL AIRPORT, NE US","  35.8","24","  32.6","24","9999.9"," 0","935.7","24"," 10.0","24","  8.7","24"," 17.1"," 20.0","  40.6"," ","  32.0"," "," 0.00","G","999.9","000000"
"72551304901","2020-01-03","40.89306","-97.99722","548.3","AURORA MUNICIPAL AIRPORT, NE US","  34.1","24","  29.5","24","9999.9"," 0","947.3","24"," 10.0","24","  9.7","24"," 22.0"," 31.1","  38.5"," ","  28.2"," "," 0.00","G","999.9","000000"
"72551304901","2020-01-04","40.89306","-97.99722","548.3","AURORA MUNICIPAL AIRPORT, NE US","  30.6","24","  22.6","24","9999.9"," 0","955.2","24"," 10.0","24","  8.7","24"," 17.1"," 18.1","  46.4"," ","  19.4"," "," 0.00","G","999.9","000000"
"72551304901","2020-01-05","40.89306","-97.99722","548.3","AURORA MUNICIPAL AIRPORT, NE US","  41.3","24","  30.7","24","9999.9"," 0","954.4","24"," 10.0","24"," 13.9","24"," 21.0"," 28.0","  45.7"," ","  34.9"," "," 0.00","G","999.9","000000"
"72551304901","2020-01-06","40.89306","-97.99722","548.3","AURORA MUNICIPAL AIRPORT, NE US","  33.9","24","  27.2","24","9999.9"," 0","956.6","24"," 10.0","24","  6.4","24"," 18.1"," 19.0","  43.3"," ","  26.6"," "," 0.00","G","999.9","000000"
"72551304901","2020-01-07","40.89306","-97.99722","548.3","AURORA MUNICIPAL AIRPORT, NE US","  34.5","24","  26.7","24","9999.9"," 0","955.8","24"," 10.0","24","  7.9","24"," 15.0"," 19.0","  47.3"," ","  24.1"," "," 0.00","G","999.9","000000"
"72551304901","2020-01-08","40.89306","-97.99722","548.3","AURORA MUNICIPAL AIRPORT, NE US","  30.7","24","  25.4","24","9999.9"," 0","954.3","24"," 10.0","24"," 10.9","24"," 22.0"," 28.0","  41.9"," ","  23.9"," "," 0.03","G","999.9","000000"
"72551304901","2020-01-09","40.89306","-97.99722","548.3","AURORA MUNICIPAL AIRPORT, NE US","  38.2","24","  31.5","24","9999.9"," 0","940.2","24"," 10.0","24","  8.8","24"," 14.0"," 19.0","  45.3"," ","  30.2"," "," 0.00","G","999.9","000000"
"72551304901","2020-01-10","40.89306","-97.99722","548.3","AURORA MUNICIPAL AIRPORT, NE US","  27.4","24","  24.3","24","9999.9"," 0","952.8","24","  8.3","24"," 13.1","24"," 24.1"," 33.0","  35.6"," ","  17.4"," "," 0.00","G","999.9","000000"
