"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"AGM00060415","2003-05-13","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  255",",,S","  104",",,S","  209","H,,S"
"AGM00060415","2003-05-14","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  268",",,S","  122",",,S","  217","H,,S"
"AGM00060415","2003-05-15","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  273",",,S","  110",",,S","  208","H,,S"
"AGM00060415","2003-05-16","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  255",",,S","  146",",,S","  182","H,,S"
"AGM00060415","2003-05-17","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  176",",,S",,,"  160","H,,S"
"AGM00060415","2003-05-18","36.317","3.533","748.0","AIN BESSAM, AG","   20",",,S",,,"  225",",,S","  104",",,S","  175","H,,S"
"AGM00060415","2003-05-19","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  292",",,S","  118",",,S","  232","H,,S"
"AGM00060415","2003-05-20","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  252",",,S","  145",",,S","  208","H,,S"
"AGM00060415","2003-05-21","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  230",",,S","  102",",,S","  185","H,,S"
"AGM00060415","2003-05-25","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  240",",,S",,,"  186","H,,S"
"AGM00060415","2003-05-27","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  186",",,S","   70",",,S","  138","H,,S"
"AGM00060415","2003-05-31","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  295",",,S","  151",",,S","  252","H,,S"
"AGM00060415","2003-06-01","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  253",",,S","  165",",,S","  214","H,,S"
"AGM00060415","2003-06-03","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  282",",,S",,,"  251","H,,S"
"AGM00060415","2003-06-06","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  340",",,S","  193",",,S","  301","H,,S"
"AGM00060415","2003-06-07","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  325",",,S",,,"  294","H,,S"
"AGM00060415","2003-06-08","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  306",",,S","  180",",,S","  268","H,,S"
"AGM00060415","2003-06-09","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  315",",,S","  156",",,S","  263","H,,S"
"AGM00060415","2003-06-11","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  328",",,S",,,"  305","H,,S"
"AGM00060415","2003-06-12","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  338",",,S","  210",",,S","  292","H,,S"
"AGM00060415","2003-06-14","36.317","3.533","748.0","AIN BESSAM, AG","    3",",,S",,,"  316",",,S","  210",",,S","  279","H,,S"
"AGM00060415","2003-06-15","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  328",",,S","  172",",,S","  281","H,,S"
"AGM00060415","2003-06-16","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  325",",,S","  205",",,S","  257","H,,S"
"AGM00060415","2003-06-17","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  314",",,S","  197",",,S","  268","H,,S"
"AGM00060415","2003-06-18","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  332",",,S","  166",",,S","  281","H,,S"
"AGM00060415","2003-06-19","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  300",",,S","  168",",,S","  244","H,,S"
"AGM00060415","2003-06-20","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  305",",,S","  152",",,S","  249","H,,S"
"AGM00060415","2003-06-21","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  348",",,S","  160",",,S","  288","H,,S"
"AGM00060415","2003-06-22","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  368",",,S","  215",",,S","  322","H,,S"
"AGM00060415","2003-06-23","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  370",",,S","  239",",,S","  327","H,,S"
"AGM00060415","2003-06-24","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  380",",,S","  244",",,S","  327","H,,S"
"AGM00060415","2003-06-25","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  385",",,S","  227",",,S","  337","H,,S"
"AGM00060415","2003-06-26","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  387",",,S","  224",",,S","  337","H,,S"
"AGM00060415","2003-06-27","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  370",",,S","  214",",,S","  308","H,,S"
"AGM00060415","2003-06-28","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  380",",,S","  220",",,S","  315","H,,S"
"AGM00060415","2003-06-30","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  410",",,S","  290",",,S","  351","H,,S"
"AGM00060415","2003-07-01","36.317","3.533","748.0","AIN BESSAM, AG",,,,,,,"  225",",,S","  302","H,,S"
"AGM00060415","2003-07-02","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  357",",,S","  200",",,S","  292","H,,S"
"AGM00060415","2003-07-03","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  326",",,S","  210",",,S","  271","H,,S"
"AGM00060415","2003-07-04","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  304",",,S","  180",",,S","  253","H,,S"
"AGM00060415","2003-07-05","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  365",",,S","  181",",,S","  290","H,,S"
"AGM00060415","2003-07-06","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  314",",,S","  215",",,S","  276","H,,S"
"AGM00060415","2003-07-07","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  306",",,S","  198",",,S","  256","H,,S"
"AGM00060415","2003-07-08","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  354",",,S","  190",",,S","  298","H,,S"
"AGM00060415","2003-07-09","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  370",",,S",,,"  306","H,,S"
"AGM00060415","2003-07-10","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  367",",,S","  210",",,S","  308","H,,S"
"AGM00060415","2003-07-11","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  365",",,S","  206",",,S","  313","H,,S"
"AGM00060415","2003-07-12","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  374",",,S","  210",",,S","  317","H,,S"
"AGM00060415","2003-07-13","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  377",",,S","  210",",,S","  305","H,,S"
"AGM00060415","2003-07-14","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  367",",,S",,,"  307","H,,S"
"AGM00060415","2003-07-15","36.317","3.533","748.0","AIN BESSAM, AG",,,,,,,"  238",",,S","  339","H,,S"
"AGM00060415","2003-07-16","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  354",",,S","  225",",,S","  305","H,,S"
"AGM00060415","2003-07-17","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  385",",,S","  240",",,S","  327","H,,S"
"AGM00060415","2003-07-18","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  375",",,S","  250",",,S","  329","H,,S"
"AGM00060415","2003-07-19","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  390",",,S","  256",",,S","  346","H,,S"
"AGM00060415","2003-07-20","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  412",",,S","  235",",,S","  355","H,,S"
"AGM00060415","2003-07-21","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  416",",,S","  270",",,S","  361","H,,S"
"AGM00060415","2003-07-23","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  410",",,S","  274",",,S","  348","H,,S"
"AGM00060415","2003-07-25","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  400",",,S","  270",",,S","  348","H,,S"
"AGM00060415","2003-07-26","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  389",",,S","  245",",,S","  339","H,,S"
"AGM00060415","2003-07-28","36.317","3.533","748.0","AIN BESSAM, AG","    5",",,S",,,"  367",",,S","  232",",,S","  302","H,,S"
"AGM00060415","2003-07-30","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  340",",,S","  177",",,S","  268","H,,S"
"AGM00060415","2003-07-31","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  366",",,S","  195",",,S","  298","H,,S"
"AGM00060415","2003-08-01","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  320",",,S","  213",",,S","  266","H,,S"
"AGM00060415","2003-08-05","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  355",",,S","  205",",,S","  302","H,,S"
"AGM00060415","2003-08-08","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  355",",,S","  220",",,S","  302","H,,S"
"AGM00060415","2003-08-09","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  355",",,S","  206",",,S","  280","H,,S"
"AGM00060415","2003-08-11","36.317","3.533","748.0","AIN BESSAM, AG","   51",",,S",,,"  340",",,S","  199",",,S","  279","H,,S"
"AGM00060415","2003-08-12","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  354",",,S",,,"  331","H,,S"
"AGM00060415","2003-08-13","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  367",",,S","  218",",,S","  321","H,,S"
"AGM00060415","2003-08-14","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  370",",,S","  232",",,S","  316","H,,S"
"AGM00060415","2003-08-15","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  375",",,S",,,"  345","H,,S"
"AGM00060415","2003-08-16","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  360",",,S","  207",",,S","  313","H,,S"
"AGM00060415","2003-08-17","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  360",",,S","  230",",,S","  299","H,,S"
"AGM00060415","2003-08-19","36.317","3.533","748.0","AIN BESSAM, AG",,,,,,,"  270",",,S","  319","H,,S"
"AGM00060415","2003-08-20","36.317","3.533","748.0","AIN BESSAM, AG","   10",",,S",,,"  375",",,S","  224",",,S","  286","H,,S"
"AGM00060415","2003-08-22","36.317","3.533","748.0","AIN BESSAM, AG","   20",",,S",,,"  370",",,S","  210",",,S","  302","H,,S"
"AGM00060415","2003-08-23","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  392",",,S","  235",",,S","  318","H,,S"
"AGM00060415","2003-08-24","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  380",",,S",,,"  337","H,,S"
"AGM00060415","2003-08-25","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  335",",,S","  222",",,S","  280","H,,S"
"AGM00060415","2003-08-27","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  385",",,S",,,"  336","H,,S"
"AGM00060415","2003-08-28","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  394",",,S","  245",",,S","  343","H,,S"
"AGM00060415","2003-08-29","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  363",",,S","  250",",,S","  299","H,,S"
"AGM00060415","2003-08-30","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  330",",,S","  220",",,S","  283","H,,S"
"AGM00060415","2003-09-01","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  346",",,S","  220",",,S","  312","H,,S"
"AGM00060415","2003-09-02","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  340",",,S","  200",",,S","  284","H,,S"
"AGM00060415","2003-09-03","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  313",",,S","  214",",,S","  263","H,,S"
"AGM00060415","2003-09-05","36.317","3.533","748.0","AIN BESSAM, AG","   41",",,S",,,"  322",",,S","  205",",,S","  260","H,,S"
"AGM00060415","2003-09-07","36.317","3.533","748.0","AIN BESSAM, AG","  109",",,S",,,"  303",",,S","  171",",,S","  240","H,,S"
"AGM00060415","2003-09-08","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  303",",,S",,,"  257","H,,S"
"AGM00060415","2003-09-10","36.317","3.533","748.0","AIN BESSAM, AG","   20",",,S",,,,,"  152",",,S","  197","H,,S"
"AGM00060415","2003-09-11","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  283",",,S","  122",",,S","  227","H,,S"
"AGM00060415","2003-09-13","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  255",",,S","  140",",,S","  199","H,,S"
"AGM00060415","2003-09-14","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  225",",,S","  133",",,S","  187","H,,S"
"AGM00060415","2003-09-15","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  212",",,S","  127",",,S","  168","H,,S"
"AGM00060415","2003-09-16","36.317","3.533","748.0","AIN BESSAM, AG",,,,,,,"  135",",,S","  172","H,,S"
"AGM00060415","2003-09-24","36.317","3.533","748.0","AIN BESSAM, AG","   20",",,S",,,"  265",",,S","  155",",,S","  218","H,,S"
"AGM00060415","2003-09-25","36.317","3.533","748.0","AIN BESSAM, AG","  249",",,S",,,"  234",",,S","  155",",,S","  176","H,,S"
"AGM00060415","2003-09-26","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  225",",,S",,,"  199","H,,S"
"AGM00060415","2003-09-27","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  245",",,S","  115",",,S","  182","H,,S"
"AGM00060415","2003-09-29","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  280",",,S","  170",",,S","  224","H,,S"
"AGM00060415","2003-09-30","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  320",",,S","  168",",,S","  263","H,,S"
"AGM00060415","2003-10-01","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  347",",,S","  244",",,S","  310","H,,S"
"AGM00060415","2003-10-02","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  360",",,S","  247",",,S","  303","H,,S"
"AGM00060415","2003-10-03","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  281",",,S","  185",",,S","  232","H,,S"
"AGM00060415","2003-10-04","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  267",",,S","  186",",,S","  217","H,,S"
"AGM00060415","2003-10-05","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  228",",,S",,,"  200","H,,S"
"AGM00060415","2003-10-06","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  220",",,S","  160",",,S","  193","H,,S"
"AGM00060415","2003-10-07","36.317","3.533","748.0","AIN BESSAM, AG","   71",",,S",,,"  246",",,S","  153",",,S","  199","H,,S"
"AGM00060415","2003-10-08","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  223",",,S","  144",",,S","  181","H,,S"
"AGM00060415","2003-10-09","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  244",",,S","  120",",,S","  192","H,,S"
"AGM00060415","2003-10-10","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  262",",,S",,,"  228","H,,S"
"AGM00060415","2003-10-11","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  270",",,S","  157",",,S","  228","H,,S"
"AGM00060415","2003-10-12","36.317","3.533","748.0","AIN BESSAM, AG",,,,,,,"  185",",,S","  238","H,,S"
"AGM00060415","2003-10-13","36.317","3.533","748.0","AIN BESSAM, AG","   10",",,S",,,"  277",",,S","  165",",,S","  228","H,,S"
"AGM00060415","2003-10-14","36.317","3.533","748.0","AIN BESSAM, AG","   99",",,S",,,"  215",",,S","  150",",,S","  183","H,,S"
"AGM00060415","2003-10-15","36.317","3.533","748.0","AIN BESSAM, AG","   10",",,S",,,"  218",",,S","  136",",,S","  183","H,,S"
"AGM00060415","2003-10-16","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  242",",,S","  125",",,S","  191","H,,S"
"AGM00060415","2003-10-17","36.317","3.533","748.0","AIN BESSAM, AG","  620",",,S",,,"  162",",,S","  140",",,S","  152","H,,S"
"AGM00060415","2003-10-18","36.317","3.533","748.0","AIN BESSAM, AG","    5",",,S",,,"  175",",,S","  113",",,S","  147","H,,S"
"AGM00060415","2003-10-19","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,,,"  110",",,S","  182","H,,S"
"AGM00060415","2003-10-20","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  238",",,S","  165",",,S","  201","H,,S"
"AGM00060415","2003-10-21","36.317","3.533","748.0","AIN BESSAM, AG","   41",",,S",,,"  250",",,S","  150",",,S","  208","H,,S"
"AGM00060415","2003-10-23","36.317","3.533","748.0","AIN BESSAM, AG","    8",",,S",,,"  173",",,S",,,"  153","H,,S"
"AGM00060415","2003-10-24","36.317","3.533","748.0","AIN BESSAM, AG","  150",",,S",,,"  150",",,S","  103",",,S","  128","H,,S"
"AGM00060415","2003-10-25","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  170",",,S","   75",",,S","  131","H,,S"
"AGM00060415","2003-10-26","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  226",",,S","  135",",,S","  186","H,,S"
"AGM00060415","2003-10-28","36.317","3.533","748.0","AIN BESSAM, AG","   10",",,S",,,"  212",",,S","  150",",,S","  177","H,,S"
"AGM00060415","2003-10-29","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  200",",,S","  135",",,S","  168","H,,S"
"AGM00060415","2003-10-30","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  132",",,S",,,"  121","H,,S"
"AGM00060415","2003-10-31","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  202",",,S","   92",",,S","  153","H,,S"
"AGM00060415","2003-11-01","36.317","3.533","748.0","AIN BESSAM, AG","    8",",,S",,,"  153",",,S",,,"  114","H,,S"
"AGM00060415","2003-11-02","36.317","3.533","748.0","AIN BESSAM, AG","   41",",,S",,,"  160",",,S","   74",",,S","  129","H,,S"
"AGM00060415","2003-11-03","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  200",",,S","   77",",,S","  147","H,,S"
"AGM00060415","2003-11-04","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  172",",,S",,,"  150","H,,S"
"AGM00060415","2003-11-08","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  214",",,S","   71",",,S","  167","H,,S"
"AGM00060415","2003-11-13","36.317","3.533","748.0","AIN BESSAM, AG","    5",",,S",,,,,"   90",",,S","  130","H,,S"
"AGM00060415","2003-11-15","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  190",",,S",,,"  173","H,,S"
"AGM00060415","2003-11-18","36.317","3.533","748.0","AIN BESSAM, AG","   51",",,S",,,,,"  114",",,S","  133","H,,S"
"AGM00060415","2003-11-19","36.317","3.533","748.0","AIN BESSAM, AG","   10",",,S",,,,,"   95",",,S","  152","H,,S"
"AGM00060415","2003-11-20","36.317","3.533","748.0","AIN BESSAM, AG","   71",",,S",,,"  150",",,S","   97",",,S","  120","H,,S"
"AGM00060415","2003-11-21","36.317","3.533","748.0","AIN BESSAM, AG","   99",",,S",,,,,"   96",",,S","  118","H,,S"
"AGM00060415","2003-11-22","36.317","3.533","748.0","AIN BESSAM, AG","    3",",,S",,,"  165",",,S","   81",",,S","  139","H,,S"
"AGM00060415","2003-11-27","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  124",",,S","   70",",,S","  102","H,,S"
"AGM00060415","2003-11-28","36.317","3.533","748.0","AIN BESSAM, AG","   20",",,S",,,"  126",",,S","   54",",,S","   93","H,,S"
"AGM00060415","2003-11-30","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  166",",,S","   70",",,S","  113","H,,S"
"AGM00060415","2003-12-01","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  154",",,S","   95",",,S","  118","H,,S"
"AGM00060415","2003-12-02","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  125",",,S","   65",",,S","   93","H,,S"
"AGM00060415","2003-12-03","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"   56",",,S",,,"   39","H,,S"
"AGM00060415","2003-12-04","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"   95",",,S","   15",",,S","   67","H,,S"
"AGM00060415","2003-12-05","36.317","3.533","748.0","AIN BESSAM, AG",,,,,"  120",",,S","   45",",,S","   88","H,,S"
"AGM00060415","2003-12-06","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  158",",,S","   40",",,S","  112","H,,S"
"AGM00060415","2003-12-08","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,,,"   65",",,S","   99","H,,S"
"AGM00060415","2003-12-09","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"   95",",,S","   60",",,S","   79","H,,S"
"AGM00060415","2003-12-10","36.317","3.533","748.0","AIN BESSAM, AG","   30",",,S",,,"   85",",,S",,,"   73","H,,S"
"AGM00060415","2003-12-11","36.317","3.533","748.0","AIN BESSAM, AG","  201",",,S",,,"   85",",,S","   50",",,S","   68","H,,S"
"AGM00060415","2003-12-12","36.317","3.533","748.0","AIN BESSAM, AG","  130",",,S",,,,,"   71",",,S","   81","H,,S"
"AGM00060415","2003-12-13","36.317","3.533","748.0","AIN BESSAM, AG","   20",",,S",,,"  108",",,S","   82",",,S","   99","H,,S"
"AGM00060415","2003-12-14","36.317","3.533","748.0","AIN BESSAM, AG","    5",",,S",,,"  157",",,S","   52",",,S","  111","H,,S"
"AGM00060415","2003-12-15","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  120",",,S","   70",",,S","   99","H,,S"
"AGM00060415","2003-12-16","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  112",",,S","   50",",,S","   81","H,,S"
"AGM00060415","2003-12-17","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  114",",,S","   38",",,S","   88","H,,S"
"AGM00060415","2003-12-18","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  125",",,S","   58",",,S","   90","H,,S"
"AGM00060415","2003-12-19","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  136",",,S","   70",",,S","  106","H,,S"
"AGM00060415","2003-12-20","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  115",",,S","   70",",,S","   93","H,,S"
"AGM00060415","2003-12-21","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  172",",,S","   36",",,S","  110","H,,S"
"AGM00060415","2003-12-22","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  126",",,S",,,"   93","H,,S"
"AGM00060415","2003-12-23","36.317","3.533","748.0","AIN BESSAM, AG","   79",",,S",,,,,,,"   41","H,,S"
"AGM00060415","2003-12-26","36.317","3.533","748.0","AIN BESSAM, AG","    0",",,S",,,"  115",",,S","   -5",",,S","   61","H,,S"
